CONF_ACC,CONF_AEC,CONF_A_SUN,CONF_A_TEN,CONF_BIG_EAST,CONF_BIG_SKY,CONF_BIG_SOUTH,CONF_BIG_TEN,CONF_BIG_TWELVE,CONF_BIG_WEST,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_HORIZON,CONF_IND,CONF_IVY,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MID_CONT,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_PAC_TEN,CONF_PAC_TWELVE,CONF_PATRIOT,CONF_SEC,CONF_SOUTHERN,CONF_SOUTHLAND,CONF_SUMMIT,CONF_SUN_BELT,CONF_SWAC,CONF_WAC,CONF_WCC,SEASON,TEAMID,SCORE_MEAN,FGM_MEAN,FGA_MEAN,FGM3_MEAN,FGA3_MEAN,FTM_MEAN,FTA_MEAN,OR_MEAN,DR_MEAN,AST_MEAN,TO_MEAN,STL_MEAN,BLK_MEAN,PF_MEAN,SCORE_MEDIAN,FGM_MEDIAN,FGA_MEDIAN,FGM3_MEDIAN,FGA3_MEDIAN,FTM_MEDIAN,FTA_MEDIAN,OR_MEDIAN,DR_MEDIAN,AST_MEDIAN,TO_MEDIAN,STL_MEDIAN,BLK_MEDIAN,PF_MEDIAN,SCORE_STDDEV,FGM_STDDEV,FGA_STDDEV,FGM3_STDDEV,FGA3_STDDEV,FTM_STDDEV,FTA_STDDEV,OR_STDDEV,DR_STDDEV,AST_STDDEV,TO_STDDEV,STL_STDDEV,BLK_STDDEV,PF_STDDEV,WLOCN,WLOCH,WLOCA,WINMARGINMEDIAN,WINMARGINMEAN,LOSEMARGINMEDIAN,LOSEMARGINMEAN,WON_CONFERENCE,TOTAL_WINS,REGION
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1393,73.606061,26.878788,57.333333,6.363636,18.090909,13.484848,20.454545,12.606061,25.242424,16.30303,12.121212,8.757576,6.818182,15.363636,70,26,55,6,19,13,19,12,26,16,12,9,6,15,12.54227699,5.78660937,9.366384948,2.534982446,5.039615759,6.33009289,8.620799383,4.709958811,4.899172787,5.021733067,3.398138902,3.102723642,2.909623515,3.560356162,3,16,7,11,15.5,8,9.142857,0,26,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1304,77.575758,26.818182,59.333333,9.454545,26.424242,14.484848,19.212121,8.242424,26.666667,15.30303,10.787879,6.333333,2.636364,15.818182,81,27,60,9,27,14,19,7,27,15,9,6,3,16,10.11814677,3.720337216,6.711308889,3.042315237,5.043748011,5.707019888,7.140367498,3.840819444,4.420595774,3.557429268,4.136405203,2.986078867,1.900956601,4.042389021,2,18,3,16,16.652174,11.5,13.6,0,23,Z
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1228,72.533333,26.633333,57.333333,6.9,20.2,12.366667,17.766667,12.033333,22.933333,16.766667,12.566667,6.833333,3.8,19.1,74.5,26,56.5,7,20,13,16.5,11,21,17,12,6,3,19,12.09654649,5.202673928,7.680397516,2.155186303,4.054797036,6.381456652,7.582572255,3.881728481,6.085218566,4.344503769,4.031627835,2.829442878,2.469119681,4.513199087,5,12,7,13,15.375,13.5,12.833333,0,24,W
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1153,67.321429,22.892857,56.678571,6.678571,19.5,14.857143,21.535714,12.142857,23.392857,12.285714,10.607143,5.178571,4.25,18.964286,65.5,23,56.5,7,19,13,20.5,12,24,12,10,5,4,18.5,13.4551479,4.297624576,5.584724971,2.326236445,4.041451843,7.667701807,9.777078807,3.363356805,4.901543838,4.284832319,4.130637844,2.957145414,2.119136853,4.841809786,2,12,3,11,14.176471,6,7.090909,0,17,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,1390,73.515152,25.272727,54.424242,5.909091,15.939394,17.060606,24.272727,9.666667,25.181818,11.787879,11.242424,5.090909,4.242424,18.060606,74,24,53,6,15,17,24,8,26,12,11,5,4,18,11.80074472,4.501893491,8.415128876,2.673523331,5.21380015,5.819897937,6.61094131,4.580302064,4.78575062,4.277539947,2.90506351,2.47946103,2.031475818,4.227435629,3,12,6,11,13.666667,9,10.5,0,21,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,1449,82.4,30.1,63.433333,6.566667,18,15.633333,20.9,14.833333,23.033333,16.533333,15.033333,7.933333,3.5,18.933333,83,30.5,64,6,18,15,21,15.5,22,16,15,7.5,4,18.5,14.46422459,6.326463309,8.328113292,2.990598268,4.410019955,6.321737736,8.235122403,4.307838321,4.552250982,5.917439649,4.213961438,4.101583719,2.556263484,4.623279464,1,17,6,16.5,18,8,7.166667,0,24,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1328,85.16129,29.83871,64.290323,9.548387,26.322581,15.935484,21.290323,10.387097,27.870968,15.064516,13.387097,6.580645,4.709677,17.225806,83,29,63,9,26,16,21,10,28,14,14,6,4,17,13.73583336,5.304694619,7.335727844,3.722353288,5.319066929,6.318942317,7.694992073,3.997310971,5.812296964,5.032795645,3.499308646,2.141248701,2.968653398,3.972485997,3,13,2,10,14.333333,10,11.461538,0,18,X
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1338,74.0625,26.09375,55.03125,5.875,15.0625,16,23.8125,14.21875,25.65625,17.375,11.65625,4.8125,3.4375,18,74,26.5,54,6,15,15,24,13.5,25,17,11,4,3,18,11.5645105,5.618858692,8.840830391,2.498386479,4.203972764,5.690966262,7.319604702,5.078318127,5.677399317,5.745966324,4.216781948,2.054695598,2.513672214,4.536589578,3,17,7,14,16.185185,3,3.6,0,27,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2004,1280,77.107143,27.357143,58.5,6.464286,18.25,15.928571,24.035714,14.75,26.107143,13.678571,15.464286,9.178571,4.5,16.25,77,27,57,6,17.5,16,24.5,14.5,27,13,15,9.5,4,15,9.382170964,4.923219983,7.705217064,2.768635765,5.309844066,5.339777898,7.495589503,4.858173731,3.956609913,4.312373013,3.437076083,2.842189649,1.855921335,3.698097619,1,12,12,11,12.48,4,3,0,25,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1343,62.5,22.346154,46.653846,6.038462,17.576923,11.769231,16.538462,8.576923,22.192308,13.115385,13.5,6.653846,3.269231,18.115385,62.5,22,45,5,17,11,14,8,22.5,12,13.5,6.5,3,18,9.57183368,3.097641845,5.199556231,2.457328224,5.053102611,6.218087729,8.135014567,2.78816176,4.62185439,3.702182329,3.466987165,3.186751481,1.823352681,3.444728436,0,9,10,9,10.263158,3,6.714286,0,19,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1153,73.1875,25.71875,60.15625,7.5625,21.90625,14.1875,20.15625,13.5,25.875,15.46875,11.0625,7.9375,5.8125,15.625,69.5,25,60,8,22,12,18.5,13.5,26,15,11,8,5.5,15,14.40751932,5.635339919,7.313749175,2.687335855,4.090582232,7.592175512,9.955090708,3.510353401,4.98222651,5.192950414,2.651080157,4.110862926,2.101266999,3.580863164,2,14,6,15,17.318182,3,5.1,0,22,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1257,69.21875,24.46875,57.09375,5.65625,18.59375,14.625,22.15625,12.90625,25.25,11.6875,11.8125,8.3125,5.5,17.71875,68.5,23,56,6,18.5,13.5,20.5,11,25,11,12,9.5,5,17,13.54737059,5.685206505,8.440911799,2.470593249,5.321043883,5.890122919,8.955479049,6.331484976,4.414053806,4.768427728,3.306274641,3.864123704,2.747432802,4.213912197,2,15,7,12,15.666667,9.5,8.25,0,24,W
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1401,76.322581,27,53.935484,6.516129,15.451613,15.806452,21.83871,10.193548,25.548387,18,12.516129,6.774194,3.387097,19.516129,74,27,53,6,14,16,22,10,26,18,13,7,3,20,13.93888349,5.422176685,8.67922992,3.305258084,5.271550721,6.374006354,7.912423902,3.9023015,5.051987827,7.037992114,3.548435994,3.499615979,1.943835127,4.92524771,0,18,7,18,22.12,2,3.666667,0,25,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1140,78.354839,27.967742,60.032258,6.806452,19.548387,15.612903,22.032258,10.806452,27.096774,17.032258,12.903226,8.322581,4.193548,18.451613,81,28,59,7,19,14,21,9,26,17,13,7,4,19,11.03191851,5.218453602,8.158773866,3.736480965,5.87559197,7.209611293,9.428622646,4.354456338,6.018609142,5.40051766,2.84434931,3.438866965,1.720839911,4.441011259,4,11,8,17,18.913043,14,12.625,0,23,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1400,67.939394,23.606061,54.151515,6.242424,18.393939,14.484848,19.969697,12.424242,27.272727,13.181818,12.727273,3.757576,7.878788,16.151515,66,23,54,6,19,13,18,12,26,12,12,4,8,16,11.48624012,4.980834468,8.84986305,2.332250844,4.643136009,6.657332499,8.801579574,4.873591489,5.209802779,4.347805078,3.581835423,2.062012124,3.266855981,5.274474002,3,13,4,14.5,18.05,7,8.615385,0,20,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1323,71.935484,25.580645,55.774194,9.064516,24.032258,11.709677,15.419355,6,25.516129,14.16129,9.645161,5.064516,1.83871,13,72,26,55,8,23,11,14,5,25,14,9,5,1,13,10.57965179,3.775130859,5.869183248,3.586414087,4.556927803,6.315027316,7.486762518,3.356585616,4.373183166,4.211862415,3.220231669,1.998924461,1.933852373,4.242640687,0,14,7,9,11.142857,6.5,7.9,0,21,X
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1452,74.69697,26.393939,58.151515,7.272727,20.333333,14.636364,21.545455,11.969697,23.757576,15.454545,10.939394,7.181818,5.121212,19.151515,77,26,58,7,20,14,23,12,24,15,11,7,5,19,15.422153,6.571431503,7.32342652,3.384456382,4.377975217,6.198881835,7.119914466,3.601083587,4.337556224,5.426157204,3.848208934,3.574690056,2.355280875,3.993128598,5,12,6,17,20.826087,8.5,10.2,0,23,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1242,77.125,27.0625,56.53125,6.46875,17.03125,16.53125,22.71875,12.09375,26.8125,16.21875,14.59375,6.84375,4.28125,19.28125,76.5,27.5,56,7,17,15.5,20,11.5,26,16.5,14.5,6,4,20,10.45651519,4.28001729,7.712513404,2.514273851,5.044859265,6.495578496,8.290042099,4.245372186,4.575090382,4.323487019,3.662005188,2.677376888,2.344992964,4.657525094,1,18,6,16,17.16,8,9.571429,0,25,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1139,80.580645,28,60.129032,7.096774,18.354839,17.483871,23.903226,11.419355,25,14.354839,10.225806,6.774194,3.354839,19.903226,78,27,62,7,18,17,22,11,24,14,10,6,3,19,16.5081277,6.904105083,8.542996898,2.371424888,4.270428433,6.68765512,8.427553382,3.631108095,6.356099433,5.010311966,3.073647995,3.451663077,2.02564212,3.571692736,3,13,5,14,18.666667,9,10,0,21,X
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1278,75.272727,26.151515,60.181818,6.151515,17.878788,16.818182,23.787879,11.333333,28.575758,14.909091,11.666667,5.727273,6.787879,16.878788,77,25,59,7,17,17,23,12,29,16,11,6,5,17,12.84589604,4.874174392,6.997564505,2.611527522,5.295974698,6.668276314,9.235656338,3.479104339,5.238262498,4.732623691,3.662876875,2.625270462,3.398138902,4.23347942,2,17,5,10,11.333333,7,7.555556,0,24,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1395,75.181818,27.666667,60.515152,5.454545,17.818182,14.393939,20.545455,10.242424,23,16.212121,11.727273,8.242424,4.727273,16.181818,75,27,61,6,17,14,20,11,23,16,12,8,5,17,11.6389823,4.941322394,6.987136466,2.425011753,5.216886907,4.723209925,5.858172241,3.112779144,4.82182538,4.910178001,4.05642022,2.883469091,2.035201464,3.235105717,4,13,4,13,15.714286,6,7.5,0,21,Z
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1231,71.484848,26.030303,56.757576,6.121212,18.060606,13.30303,19.030303,7.454545,25.606061,14.939394,11.545455,5.727273,4.969697,17.242424,69,26,56,6,19,13,18,7,26,15,10,6,5,16,11.03154912,3.948772341,4.84142479,2.246630366,3.952367898,4.290140207,6.054362312,2.969542389,5.135290839,3.920613727,5.160492418,1.988603782,2.083939299,4.008041167,3,14,3,12,14.2,5,7.769231,0,20,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,1143,75.03125,27.09375,55.90625,6.34375,14.625,14.5,19.1875,9.96875,23.71875,15.53125,12.03125,4.90625,2,16.8125,75.5,27,56,6.5,13.5,13.5,19,10,23,15.5,11.5,4.5,1,17,9.656969297,4.637570053,6.850285469,2.731056389,5.027344627,6.117136176,8.021895412,3.412353,5.583584064,4.347668111,4.138601696,2.219551982,1.626395093,4.828928245,0,16,6,11,14.363636,8.5,10.2,0,22,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1314,76.3125,27.71875,59.875,4.1875,12.46875,16.6875,26.6875,14.0625,25.6875,15.5625,12.03125,7.3125,4.78125,20.3125,79.5,27.5,61,3.5,12,16.5,25.5,13,25,15,12.5,7,3.5,20,12.27753652,3.786515813,5.840625223,2.334005356,3.75872638,7.315196306,10.90261138,4.599701947,4.395287021,3.834793997,2.764806141,2.545552789,3.023930059,4.207807624,2,15,6,11,12.956522,6,7.333333,0,23,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,1270,78.448276,27.448276,56.827586,7.517241,19.103448,16.034483,23.068966,9.448276,22.931034,14.206897,8.724138,9.37931,3.551724,18,76,27,56,7,19,15,23,9,24,14,8,9,3,18,11.64837881,4.755344362,6.692580967,2.873781655,5.400693289,6.149812761,7.161060536,3.202523692,4.913036841,4.304311095,4.104845186,2.470017206,2.010440748,4.217311229,1,14,11,16,16.615385,3,4.666667,1,26,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1438,65.941176,23.058824,50.970588,5.5,15.088235,14.323529,21.588235,10.911765,24.647059,13.088235,10.205882,5.323529,3.970588,16.058824,66.5,23,51.5,5,14,15,19.5,11.5,26,13,9.5,5,4,15,9.667004707,4.3410736,5.468838999,2.402649995,4.494897107,5.978347765,8.482129685,2.947702156,4.676714445,4.077786409,3.282454874,2.909968041,1.992186236,3.83714842,6,15,7,14.5,15.107143,5,10.166667,1,28,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1114,70,25.032258,54.774194,7.354839,19,12.580645,17.129032,8.709677,24.193548,12.903226,10.225806,6.290323,3.064516,18.258065,72,26,53,7,19,13,16,9,24,12,10,7,3,18,9.5289034,4.445850987,6.66688173,2.302873422,4.171330723,4.759371072,5.536195625,3.634955708,3.970049118,4.158163417,3.756857463,2.283178267,1.711441498,4.411860832,3,12,12,9,12.333333,5,6.25,1,27,X
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1460,75.151515,27.424242,58.787879,6.30303,19.090909,14,18.272727,8.969697,22.848485,13.787879,12.151515,5.757576,2.909091,14.515152,75,26,59,6,18,15,18,9,23,14,12,5,3,14,10.65985816,4.918271444,6.050607242,1.928160522,4.432575662,5.153882032,6.409332649,3.669850542,3.734310646,4.143953185,4.272888484,2.179883942,1.826260387,3.898086197,2,11,7,12.5,12.4,8,10.076923,1,20,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1179,80.272727,28.424242,59.575758,8.606061,23.606061,14.818182,19.424242,6.757576,25,15.878788,8.878788,6.393939,1.575758,16.242424,78,29,58,9,24,13,20,7,24,15,9,7,1,16,9.304813002,4.401919354,6.514552479,3.278141547,5.225773818,6.478109987,7.766234223,2.586386282,5.809475019,4.414164474,3.110039871,1.886454876,1.541717873,3.766881203,6,15,6,14,14.481481,11,12,1,27,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1373,77.666667,28.909091,61.090909,5.181818,15.454545,14.666667,22.151515,12.181818,23.818182,15.272727,13.060606,8.848485,4.69697,14.757576,77,29,62,6,15,13,21,12,24,15,12,9,5,14,8.107352651,3.291690599,5.713818951,2.493172477,4.617161682,6.008674313,9.062702467,3.795182341,4.111375561,4.140295279,3.682215637,3.1136917,2.391192799,4.743616131,0,17,9,11.5,12.076923,9,8.857143,1,26,Y
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1277,79.764706,28.794118,59.529412,9.117647,21.029412,13.058824,17.882353,12.294118,29.558824,20.558824,11.794118,4.411765,5.147059,19.088235,78.5,28.5,59,9,21.5,12,16,12,29,20,12,4,5,18,10.96014494,4.477414097,6.551591486,3.444492415,4.795738629,5.314024746,7.717609539,4.462160127,5.3665133,5.052399232,3.121571239,2.698121013,2.819115996,4.712122664,8,14,7,19,20.344828,1,6.6,1,29,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1361,77.064516,27.419355,59.870968,7.419355,21.612903,14.806452,20.516129,11.096774,26.387097,14.935484,11.967742,6.16129,3.129032,17.225806,77,28,61,8,22,13,20,11,27,14,12,6,3,17,10.20109631,4.580932874,7.228378933,3.085170984,6.036982773,5.682835912,7.093992599,3.815362237,4.208542265,4.816191338,3.391006488,2.192362196,2.247100799,3.921816543,5,12,4,12,17.857143,8.5,10.7,1,21,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1209,70.625,25.4375,53.5625,4.6875,14.71875,15.0625,20.5625,9.375,23.21875,13.21875,10.6875,8.90625,4.25,18.4375,72,26,54.5,4,14.5,15,20.5,9,24,13,10.5,8.5,4,18,11.82056708,4.188598214,6.148367182,2.3886492,4.057922375,6.100965006,6.969692461,3.348085572,4.988595895,3.841491377,3.217266852,3.19636262,2.155263557,3.015417384,4,11,8,13,14.826087,5,8.777778,1,23,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,1293,77.37931,26.896552,56.344828,8.37931,22.37931,15.206897,20.896552,10.517241,26.275862,14.344828,11.724138,6.586207,3.034483,17.413793,77,27,55,9,23,14,22,10,26,14,12,6,3,18,8.98973142,3.801736708,5.485538533,2.455515628,4.039216632,5.246626916,6.878251595,3.766588908,3.379523931,3.176654372,3.862794584,2.485920956,1.569411992,3.590834026,2,12,10,13.5,15.166667,5,7,1,24,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1163,73.411765,26.470588,57.617647,7.029412,19.411765,13.441176,17.088235,9.470588,27.058824,13.852941,11.117647,5.705882,5.029412,18,73,26,57,7,19,13,15.5,9.5,26.5,13.5,11,6,4,17,12.94069844,5.894194856,7.18168845,2.65701242,4.761701062,5.965512887,7.32106816,2.936038317,4.804929136,4.046190554,3.160022152,2.316337411,3.099220709,4.134115262,4,14,6,16.5,17.583333,5,7.1,1,24,Y
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1286,75.375,25.8125,54.40625,7.28125,19.59375,16.46875,22.03125,7,24.34375,12.21875,12.53125,5.0625,3.6875,18.25,74.5,26,54.5,7,19,16,20,7,24.5,11.5,12.5,5,4,17,8.166611782,4.161555959,6.534569994,3.082043478,5.229317929,6.180011327,7.302162214,2.688085936,4.863354604,3.932776882,2.961956279,2.256710438,1.554130947,3.943144304,5,11,9,7,10.12,4,6.285714,1,25,X
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1107,65.5,22.0625,50.15625,6.15625,17.09375,15.21875,20,10,23.625,10.4375,11.6875,5.65625,1.625,16.5,64,21.5,51,6,18,16,21,9,23,9.5,11.5,6,1.5,17,9.235276011,3.171826603,6.58987185,2.356998939,3.863471367,6.661077991,7.220043767,3.417223873,4.278603978,4.023619763,3.402442211,2.193970829,1.211504024,3.951316616,0,12,12,9.5,10.125,7,9.25,1,24,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1224,73.612903,26.16129,57.709677,7.741935,20.806452,13.548387,18.935484,9.967742,22.419355,14.322581,15.774194,6.967742,3,17.548387,73,26,58,8,20,13,18,11,22,14,16,7,3,18,12.39536853,4.524722975,6.851732409,2.988508491,4.819539086,6.065414001,7.597962358,3.754853526,5.8808967,4.887992737,3.621322687,2.869191175,1.732050808,4.365308007,3,10,6,10,12,10,16.416667,1,19,Z
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1157,70.533333,24.666667,57.466667,5.733333,17.9,15.466667,22.333333,12.7,26.133333,9.933333,14.1,6.2,2.8,19.933333,70,25,59,5.5,17,15,23,13,26,9,15.5,6.5,2.5,19,9.708628688,3.763099786,9.061983227,2.545223173,5.560637553,5.911609426,8.627675353,5.553191065,5.090446346,3.63823886,4.436136833,2.26517858,2.057785946,4.463903785,0,12,6,8,8.611111,9.5,9.166667,1,18,W
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1285,78.148148,27.814815,56.851852,7.444444,19.444444,15.074074,21.148148,11.074074,24.074074,17.703704,14.148148,7.296296,2.925926,18.814815,78,28,57,7,19,15,20,10,24,18,12,7,2,19,8.520128696,3.363114777,6.791984541,2.83295623,4.717669976,5.567252644,6.717965019,3.970331598,3.730600354,4.770218653,4.338589863,2.446580266,2.129028887,4.215694486,2,11,8,11,11.571429,4.5,9.833333,1,21,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,1254,76.69697,26.575758,58.363636,7.909091,22.69697,15.636364,22.454545,10.515152,27.030303,12.333333,14.121212,5.575758,3.151515,19.636364,75,26,58,8,22,15,21,10,27,12,14,6,3,19,8.970384774,3.881287673,7.347695965,2.529372847,5.57609209,5.47047859,7.826600922,3.725932903,4.660236367,3.088958886,3.14003949,2.716043814,1.986221538,3.417036143,1,11,5,5,7.823529,8,8.5625,1,17,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1331,71.71875,24.15625,51.40625,6,16.125,17.40625,24.53125,10.6875,24.40625,13.5,15.28125,6.25,4.4375,17.875,72.5,24,52,6,16,17,25,10,24.5,13,16,6,4.5,17,10.10025351,3.793962704,6.063424857,2.663977102,3.713532415,5.912585644,7.939222254,3.430766824,4.434901014,3.311758143,4.236815431,2.828427125,2.256710438,4.140671564,5,11,6,10,12.454545,5,7.4,1,22,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1389,65.096774,22.032258,55.419355,5.83871,17.225806,15.193548,21.129032,10.483871,21.741935,10.806452,11.612903,7.032258,4.290323,19.193548,67,22,55,6,17,15,20,10,21,10,11,7,4,18,9.734320161,4.33961496,7.055844811,2.310797481,4.152988322,5.623873843,7.050966529,4.319498235,3.991388605,4.664899785,3.283061833,3.506982321,2.597351921,4.118408673,3,7,8,7.5,10.277778,9,9.769231,1,18,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1207,71.36,24.84,58.52,8.32,22.72,13.36,17.72,9.8,26.76,12.84,15.04,5.92,3.88,5.08,71,25,58,9,23,15,19,9,27,12,14,6,3,0,10.49158391,3.901708985,6.397395329,2.19317122,5.054041254,5.195190083,6.201612693,3.662876875,5.607138308,3.28734954,4.237530767,2.827248309,2.403469783,7.1,4,7,2,8,10.692308,10.5,10.166667,1,13,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,1417,74.030303,26.545455,55.818182,5.30303,15.69697,15.636364,21.242424,12.606061,23.454545,14.393939,12.30303,7.454545,3.636364,14.363636,75,27,54,5,15,16,21,11,23,14,12,7,3,14,8.903948731,3.657961454,6.602341176,3.005046256,5.270702325,4.64232011,6.23513384,4.775846731,4.962930787,3.9917054,3.330585984,3.143355214,1.997156979,3.507297535,6,15,9,13,16.533333,9,7,1,30,Z
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1272,75.852941,27.558824,57.588235,6.176471,16.294118,14.558824,21.852941,12.264706,25.529412,17.205882,14.617647,8.970588,6.294118,18.088235,76.5,28.5,57.5,6,16.5,14,20.5,13,26,17.5,15,9,6,18,11.35149796,5.3665133,7.608279569,2.70208216,5.018326514,5.657878224,7.91290604,4.201794855,3.948419684,5.431554382,4.015233866,3.270485897,2.801832793,4.323071593,4,17,9,12.5,13.233333,9,8.25,1,30,Y
